device_id,fold
-3956544742131966842,8
-1296198999588921517,9
-4031210660938966433,10
-4313158502808460453,1
-954868945671034345,2
259128685642347515,3
1302152676974437994,4
-634925280832154541,5
-5260187854710999189,6
-8940099214298385068,7
2657085853355878538,8
-4618253204155105026,9
-6439718952464150028,10
-8595649516814390368,1
-963931442697184872,2
6299860618370153591,3
4830213230777720870,4
7616679453886429118,5
8701043590429048139,6
-5992981941860070143,7
-9041834065187555983,8
-4669289217817502510,9
2706384058726283235,10
-6726661468758996240,1
-8171699411417473566,2
8371378174947397437,3
-5009553427365863782,4
1179164426857555185,5
-6653269582354328101,6
-4358735209135965008,7
-4527800582527959295,8
2659026067199723142,9
-3437542489521144282,10
8029601586839307619,1
3282512087194874386,2
1987737126116457111,3
-1907690039402678551,4
4841407902719058366,5
2904612243546586568,6
2081886143519719475,7
-4501433985783883602,8
-382744172527672577,9
6564014326179131970,10
1104222900087045699,1
-1659786250505519608,2
6659847437427132661,3
-1760214508642244848,4
8724448567680479931,5
5623859222199873980,6
-4236104414253868024,7
8315191373413107256,8
-4582322241299959909,9
375019269869856673,10
-2052766880387367402,1
329961892095522560,2
-430200483081075405,3
-5863327820215045886,4
-5975539399075960698,5
-3272864955850666707,6
2102828667121355846,7
4887574426693114773,8
8442889327613985236,9
-9181596554019925658,10
-6806845186577813453,1
9152287657668948105,2
3672223716425850055,3
-645207281313094108,4
-7823101158787082185,5
4930164771932120873,6
-3455433366563870266,7
-5235782897752702554,8
7308814574632096117,9
2213173455977212242,10
-5821506695073745011,1
-4582002221929175533,2
1419935021126042764,3
2207115451882737101,4
-4373933268079172961,5
1466499518937682821,6
-1917601569688391370,7
-2044329687908093263,8
-2076485078116287693,9
6848376203917426162,10
-4466288209520577830,1
-3211641070595508407,2
2753489731926358848,3
-9119561034294991833,4
-1377428796729417949,5
-2664333139479869816,6
-7500231592659191464,7
448721488216344921,8
-6059480839532873230,9
-3372114912320564454,10
5124496521272520307,1
644690808949132408,2
2631153515035397352,3
-2177794475166355299,4
7620282957858149829,5
4603258519462805344,6
1909545242016418345,7
2258548712901651429,8
63924250388174746,9
-2860835298899787385,10
3497625855614928288,1
-1538345640515532731,2
-695795204650228629,3
2811699553906314632,4
-2177254442665031510,5
6481794979237385775,6
-73622018309618260,7
-2572353879584977595,8
-8474949383582431224,9
7086755200048876701,10
7920549900270726646,1
-7478158881594228553,2
4935252632526502895,3
-8540604327716013817,4
-339536654867409365,5
-2255371022327039673,6
6074023847715044960,7
2108054636426696423,8
-6064542454386436733,9
-4511587949817031448,10
-2640646865915761788,1
-7760033361381468703,2
-6911440897727518680,3
3220610381616844751,4
1765696110150427239,5
9087104907316415504,6
2128124794084131012,7
5640561267025478247,8
1620110233066177861,9
-7670317482776762004,10
-8501639358626070956,1
-3377828425100231002,2
7926053935107806099,3
-1887755705004378530,4
7660223529692918890,5
7700022385142028920,6
5489536525345696680,7
2475037838795791770,8
7944268871451134950,9
-7221009262433618093,10
-8604324115386193037,1
4787192450178740045,2
3652883578709936667,3
8239710598955440465,4
1348631570514778870,5
1537860074022233592,6
6839177414424161523,7
-4542098368832946906,8
5803688226383526583,9
-4932006356478710237,10
2714565652658268280,1
6190351844285086508,2
-1221106901446931393,3
-5499597392204958052,4
2216839334610804814,5
1326029585663579824,6
5195198702303659463,7
-5265613658226594287,8
715519398765611507,9
8536903512004505992,10
-2452635491793604696,1
-8680901969738449346,2
8458924223753040435,3
7492377785066782591,4
-2845219589755566403,5
-7469991263686185860,6
-3107504079501249668,7
5805880616488066041,8
-221298316098518620,9
8737724108753255548,10
8597666246223694605,1
-1729526511755418709,2
-818734643072014357,3
4304512119161947880,4
-4653852620593250489,5
1539016307068487789,6
-8906314146117699366,7
4919574547499008398,8
-7409267423009514170,9
-4877900228465056912,10
794820655003715468,1
-3960152176614717373,2
-302293617484367142,3
-8434937729320836714,4
-6568552948534310174,5
222164833994898625,6
2971210564677852379,7
-5818122554099863751,8
1136312880173841313,9
1071320918648681857,10
-968152361162643859,1
-2813480477152258589,2
-6074051402165335855,3
8554235811516193272,4
-7809143715471363721,5
-6072366754109070381,6
-7380944820650506575,7
1763228323357690226,8
8378495521772279896,9
-2142374833034935541,10
3949800233224009435,1
2931160525746200768,2
-6979478733643512665,3
5438350766295542369,4
-1613916230053183991,5
331340005900517876,6
-3149820411409796986,7
-7896428917719437191,8
8084281593376747347,9
-2028872270915164865,10
928816601807044778,1
-8227304686507135126,2
1750114687393922116,3
-4729398568877951581,4
4734794724923269860,5
4502094257124408237,6
-4030935247457206983,7
-7543817374009022173,8
-8880725539281400117,9
1018459124259698164,10
4604201822844053085,1
-118938706311856151,2
-8457575729943816149,3
6470472861823291236,4
2208373779221846030,5
8874905352552199220,6
-7498699284690612094,7
6647572736707182010,8
4178426197570554505,9
-3030331764091377580,10
-3077319883506832525,1
-2935361728899978410,2
-6091331634554051159,3
3603417164246965821,4
-5611908785796903499,5
-6186761130421531741,6
-1041898885245702735,7
30896119031275955,8
-4534108826436037704,9
-6820531212527785618,10
-7050232368738025540,1
-6685769761416823052,2
871975477333546311,3
-3016370610992875134,4
257645838827492107,5
-4473627507021435401,6
3362881082900129228,7
823011407460901323,8
3460402276503091893,9
7291311394282384061,10
8987423846685670693,1
-459926311825060898,2
-6941962395240807387,3
-386096667727581382,4
4244231966072038154,5
-8517535391232162149,6
-3652663685279027083,7
2604598714465437922,8
8040462871499051466,9
-3526485243770547276,10
-2954045987425894568,1
3180299938171269691,2
-5236970976872751169,3
700147470996541285,4
-1765321983085217413,5
-1799859328189990800,6
7199689890587403353,7
8441828930913425383,8
9182502016579718987,9
9091980307195872733,10
-1264276972112909852,1
-539420876425870119,2
6090086212911099369,3
4362694730152333368,4
2746749063018807452,5
-7583022845613971240,6
-6055829214482841193,7
-2796892732153186384,8
4298509971180344884,9
-1922285828447183036,10
6044774687935009569,1
3669472346362639750,2
939391017579973970,3
8715423088436458517,4
-6042694995731151384,5
8115756988440392617,6
-6744599707824907471,7
-1479086025852016824,8
4448780672564852863,9
8300797028459228701,10
-4567000646686758042,1
5056299908667106207,2
-1088897152883060357,3
-8545023890127850434,4
7922661227039082885,5
453937768741963391,6
-6233536921709497001,7
871841151337988246,8
4447092981166776916,9
-8335567302959379335,10
-7380788090438192850,1
-8905578618032232896,2
731054124888184678,3
5939903773710218955,4
-6307484057958312172,5
-4116744318898282861,6
4704700842850037877,7
-7341395946669540640,8
-3560789211124009884,9
7501519977518324864,10
8580604795002791246,1
-4223609267851026361,2
1811197816619946850,3
2499558831548907464,4
8122540589560668528,5
3897818784339861563,6
-2570377001197433358,7
-9145105356550094594,8
-2972532340083801891,9
5847302468729635629,10
-3159223741574313337,1
1850575275527804658,2
-2449941061680725911,3
-168698814396445024,4
5505772845317048493,5
-4668328871865828657,6
-293962370767475908,7
2714320581298436422,8
-359603176702397904,9
3981342958770909375,10
5790198534173745102,1
-293844856151363810,2
2784688910824391649,3
-2516257910608395539,4
2965399206954107566,5
-4719744249993165740,6
-5960577925261944832,7
9100543160228397807,8
8831249972833768046,9
-5423296398985955432,10
8876914586862309344,1
-4814351892670845862,2
-8041685202556437512,3
270597059661857240,4
8366615418268326220,5
-299925396264757767,6
-4677872201843920097,7
-4749726991886085604,8
1885740871710274486,9
-6749187553954961214,10
5014760923648486338,1
5815152803595528203,2
-6315840999284910084,3
6850407014609317022,4
1684688423794973594,5
-6201834112309787509,6
-6016575845341766745,7
4307355921991469019,8
2334010558597499340,9
-3197338460858147164,10
-736616037586342673,1
-5305446781568395860,2
3764664362086864990,3
-823764427098286292,4
-373768679951189605,5
6146533534468089974,6
4950963730779562863,7
-9215352913819638805,8
-8480718447707947077,9
1245595935069765207,10
117667593468887060,1
843038398841716429,2
8803665117306106551,3
-4809051120705111550,4
-1901220927036601164,5
4096233830151413032,6
-400152486467902784,7
-6175495311728714141,8
2228052608521115896,9
8131067891767385248,10
5156421988060464551,1
-4961831578844571958,2
3078780455599724490,3
3534225299689581269,4
-7527716902701453449,5
-6447969623319774574,6
4323496974539961445,7
1895825208618703474,8
-4958819752821128736,9
-8052607238087459915,10
6174339634527563726,1
8471005186919886534,2
-9011635270221567031,3
6086127885687913385,4
8316857864592684295,5
5218636968720186610,6
1073174744729387643,7
8451984592465098745,8
5935862063470315852,9
-2308270310782467310,10
-5121957215441651648,1
-9135022318953277593,2
-7979943504305382722,3
9091210351039897561,4
-3584748071538324120,5
-8505916573004807437,6
3956240373060346618,7
3599351145279385427,8
-6203052333952991353,9
-1485246715662852048,10
7219128760235133670,1
7065986364409388769,2
3874872822907833078,3
8142965033537354261,4
7754879732489656179,5
-6182955729389237339,6
-9111512965019176033,7
1659307985645888547,8
7176185131296576701,9
1719355388895865185,10
5624121114694174810,1
1620552580670475033,2
3568319961729287525,3
1801770556151126803,4
6914572246764135354,5
418124873825859411,6
-2543837379278591861,7
-8033083220651666860,8
-4723614554634945546,9
5526895494005651189,10
3693993916719889635,1
-7135075731283680857,2
-4127007632645037173,3
-7121362522435654874,4
-3376966615017152613,5
5803363128606205149,6
-1903413678740392410,7
-2772870957478371468,8
3292187700145891570,9
-7030410779288097837,10
-6574487202929033602,1
1537642914311592660,2
8345289355837408318,3
-6189551743902017055,4
2702542066322484782,5
-4801428697828798276,6
641724724164232615,7
7887799108989482977,8
5528336323751779020,9
-2876428346518093946,10
-9216657649173924273,1
-1831780753144148252,2
-3232904541338998165,3
-4621061889707093040,4
75015337661827250,5
-3994013230341239810,6
7138340195742990019,7
-6456759905779243419,8
-5052591662630687918,9
-4300710711654345005,10
-4671959988199784077,1
-5600540638170176672,2
-5243429308458229551,3
3695200262721120505,4
6638051551951782293,5
-6018725386685076426,6
-5855803212769782856,7
3544186927779204953,8
-3389541289252620333,9
511258188491017672,10
-9193445811384428992,1
1791534503136632163,2
-5596950602346458984,3
6763067110082970127,4
1705701791651652436,5
3004407648826787354,6
-5420958271754755167,7
-1378585456247752785,8
-4922084056403000653,9
7150064265918715671,10
-6898934760263164421,1
1445578675759106048,2
1105333722006786054,3
2994372963654592571,4
1804046740620350534,5
-8162345594320653472,6
-390111301997278794,7
7970513278961580521,8
-1274938088209172038,9
-7955276444337874161,10
-5975696744602755578,1
6972817571973037228,2
-2003011886382946516,3
-2148512009642520425,4
3432651172822887095,5
-2261560238915823137,6
-928720246835968711,7
1739664194927702297,8
-7573058414039058535,9
6467698471680167715,10
-7420984941144258533,1
-6175768826536816177,2
3709198857008399167,3
-2764040470274926994,4
-3611459870232263893,5
-7320377055175039336,6
3303621344903967837,7
-4757332422537897704,8
849449078246764184,9
4461348207808337813,10
3999153098543636198,1
1672908181859394943,2
2387935176966548325,3
-8911142265358572408,4
-666778430602449865,5
-7349208129131583109,6
-6161429651239706715,7
3192505025177330828,8
-4748785134571790663,9
4106493401807045583,10
-5425819564056339650,1
6170011441538120243,2
-1455581666363567807,3
-8537086276143756014,4
2019910036169691218,5
3524908140547954113,6
1902768050899592234,7
789308961006354332,8
8046297896739956519,9
5000487482309751245,10
4695308129455852924,1
-3736622732325594584,2
6288154289062097802,3
5807163161835078933,4
3608599562258834557,5
-3782396366503199082,6
4600303673509996319,7
-1438493166128398276,8
-4693802838274234619,9
-6910290518390628715,10
1420000194373779448,1
6547509773291736546,2
-1628848775597471249,3
-4067370585671917393,4
2091155173479738016,5
1933098393102508884,6
-6939699414297686310,7
1577683113042373979,8
-7910312484700202736,9
4367907138881665270,10
-7360369948592141647,1
-5133717835691860222,2
2131449209291458249,3
-2201728399113066837,4
4821731191482203657,5
8380998253897898540,6
-2669205430901588502,7
-1875404241597812527,8
-2887961927351001936,9
-8713856612764029884,10
-4616753631853194994,1
-7670762751529280993,2
-4726807688801125539,3
6304182120586820627,4
6078003766492761444,5
8352622445351479428,6
-2378831037340705643,7
-3829781879936379847,8
-3302292269770599874,9
1969776878912421970,10
5911845844109218982,1
5997707654934581149,2
8819733683173446643,3
-8432860289614746931,4
-4508437500634795601,5
2786712156796210857,6
-7027701790315834457,7
-3372153098310901495,8
2563707474685634065,9
2556584497274943909,10
-6845850464895353963,1
2875771053006492923,2
6699990462514282158,3
8128718960368105805,4
-13176613022161539,5
-5302113510515789449,6
9173580959948668871,7
-2858862265214903721,8
7302064861220236981,9
3729175780365251548,10
-977070105381218871,1
416527857584987859,2
5874131732518952525,3
4583000514876758227,4
1302174385634157213,5
-8137425286149294753,6
-8128748032301410423,7
-2397900518337632179,8
-5677385610218748380,9
-2796950794869617545,10
476501042318636473,1
5539049492373603927,2
-2582265355280378585,3
5595952413483551552,4
-5519351515684430671,5
-2941332439545970846,6
7772973785639063367,7
7349732640555325686,8
-1675720633342260261,9
61735370688296258,10
8062315418929945602,1
7716817751435872208,2
-7919704733191282751,3
8231243155939486020,4
-8919129351120671104,5
6873320705924780371,6
-6454238449734190598,7
-4995632208591711428,8
4482389535772531990,9
5460872347841682354,10
3522549700054138250,1
2358304413851020758,2
-946457877409305357,3
8476787312781485881,4
-4955263366526630095,5
3327742006448759087,6
-2680244931575747257,7
1718134838895713203,8
-3113942830237660918,9
1335703068863484044,10
282723060580691300,1
297395073160164693,2
297952470442736233,3
-7582805597710621270,4
4776191901488643396,5
-618631541857982547,6
6141504234753556699,7
558696088001708190,8
-4352251841106825120,9
-6382851638341105507,10
-1783899608908014931,1
2449598186496354225,2
-5778464288600261694,3
1139529825121983259,4
-2324337178719737920,5
2614697469852999537,6
-5418573807256045472,7
-3477850459474666603,8
1906082740679965914,9
-2578168863676368889,10
-9146464840760395156,1
-1223901323421047320,2
4991584960843994497,3
-7846313495421832092,4
5296588780163446832,5
-6803116655088627910,6
-5417720262413865217,7
5959501197348756843,8
2535297983433597781,9
-8201576040435464650,10
-3117649216995662786,1
8051533915014454700,2
440505002414260753,3
-2863727695275843896,4
-5602630703857705683,5
4805163633519238243,6
-6141908491193080185,7
-4959195479515408334,8
6985190931586659194,9
-6075909792099692352,10
-3870052052180739727,1
-6046435929561058595,2
-1776719163232351162,3
3477912678992032560,4
5437342410974064951,5
-5530510927606848361,6
907300703636415991,7
5247003745686594880,8
-158050663359718712,9
-4697534411906520600,10
-1516698847065980149,1
6611295971668213728,2
-5441463746149517116,3
-7005068484385047994,4
-3467938763247260796,5
-7852911590252574144,6
2758590564287727273,7
5719989931403095708,8
-3922397777439075420,9
-9192503757087427819,10
-2642043982963807033,1
-929547691887180924,2
-7701750356615486893,3
-1944912758996816947,4
-3190679522032368888,5
-4355712257338427582,6
5812270107026968319,7
-7821715037354142454,8
5113545716345188709,9
-4674031279561892123,10
-2387814559990903561,1
-8598598816143489901,2
-5723823157951915391,3
-3839444877524545455,4
-4053975057290419427,5
775704135377233746,6
8155863625757653244,7
-2744214494501310931,8
-6829146187946449061,9
-1966231463788041415,10
2392548153165540524,1
496479568456649602,2
7466924404023287685,3
-3446214193002675943,4
-8365968811472311530,5
-4355245869041197971,6
5994781662014467185,7
3419800520906446657,8
-3969283867413731134,9
3566538362910343221,10
8506270901205185591,1
-1287272744509591721,2
-981470485682325399,3
1129706989403733215,4
3266497008556455976,5
3580863548662722878,6
-5495451345551029978,7
-1535266136787904459,8
-4971832188841287047,9
7545582321934375533,10
-3329427128256232637,1
-8413827503771248193,2
1930784742861520121,3
5674126948722452869,4
-1145203343650962817,5
7115019304468599732,6
3436300941197304359,7
8093880121917606161,8
-6653570776404767418,9
1033453683494124355,10
5092163473770130369,1
-3326250179095286972,2
7313466999368570141,3
-3323807157762001012,4
6411100210392923478,5
-1379837059745495313,6
4592687793292537149,7
-723555477055919678,8
5620413528131415181,9
5552005988096984103,10
-3426217925987067234,1
-9200021685010297824,2
5874186329203890343,3
-3264051968395806750,4
-3910153847440045766,5
8770774595612470605,6
-5301430014869484964,7
7410285605670872430,8
3127985121676240739,9
7862013719659895037,10
6358154643574711545,1
-2972834993915833028,2
8530584588864753272,3
-877987950171255170,4
-7627390453841161589,5
3697713150603054198,6
7515030194507229010,7
6435531434380257148,8
6672590553823030090,9
-4583553276869392223,10
4805689792827752200,1
-4034816479396667215,2
-437988494766230301,3
-2308532548741199990,4
7749197139443415710,5
-7758025872148153664,6
5579653545930174916,7
3865497708908040790,8
4153346615427077868,9
-4130496518525813348,10
-4983462575374049854,1
-2344320439180521144,2
-5744384401722720228,3
5245588288558387733,4
206611626171390227,5
-3171457840210145658,6
1983586700870886124,7
-4513447315455513036,8
1793354147275447369,9
-3156183496085393488,10
-2423295490830381016,1
-8619711960334768678,2
-5945790242073788063,3
5635926958051417221,4
7923220818823909771,5
-9002566128501894811,6
-2045942311285541740,7
-4592814219513875381,8
7815497020450756219,9
6164538360491201817,10
3743409771665110425,1
-4645243617576402588,2
-9026529504655046346,3
411212449221617834,4
1950605741605519022,5
-9221639938103564513,6
-1980990123748752887,7
7197799817221991134,8
687433407384080735,9
-6842169961881438468,10
-5615425411498331226,1
17154516926292716,2
-1452440251450338795,3
996189044327350017,4
2218076967014242719,5
6787565829182682765,6
6328037942857379311,7
8378406907081471959,8
5686337546675952436,9
8447569981370374048,10
9129610337886091635,1
4494446948830103606,2
4033485864431434007,3
6523783966420638287,4
5637335888646651010,5
2796736289120558430,6
-3912440712936235831,7
5947992082865743775,8
-4947448800598462472,9
-322329509121671991,10
-5435817017335868629,1
-1646365738334766710,2
-2888561907980847939,3
8528057855498581370,4
4016577458171593622,5
-5305190980379687886,6
-3264888865440786911,7
-7125425045151690858,8
-5664804105414945579,9
-6028929187135214329,10
6236771634426132900,1
-1773774621303414235,2
-4392197526894304122,3
4311070695189418486,4
7217230069092663324,5
-8956882236353053264,6
3461021928207502242,7
3674862174864424602,8
-7596661391878497639,9
8871882639417145823,10
8725006922822070325,1
-2424097365589484724,2
1041843299340879556,3
-5337389717620844678,4
-6938520208306634196,5
8112229288602570117,6
4146066331910540187,7
-4546638171854637219,8
-8167176708191602923,9
3695048844361493471,10
-5810278442466937001,1
-4541865956940452943,2
-4251293046563314060,3
6909259582864478666,4
-2936219786452373016,5
-330239580025358773,6
8747661251084683622,7
5251253371369855882,8
1570521876953878518,9
-9148504360104384619,10
-1237233944861736430,1
-6643698842626907056,2
-3459597976956216138,3
33829126858748999,4
-166241506240844591,5
3038128893709511717,6
7738372615392380374,7
-6602648234458709939,8
-1830691000215890447,9
6423575678984244248,10
2193461032659696355,1
-4624695809335617296,2
-5390421537301996629,3
-6778068627726832148,4
1121367760272711378,5
-53951209300502882,6
4745450224463641071,7
-5141263655174207711,8
178694180701730934,9
-8590880097262906825,10
1964391891441481025,1
-9193137642690369002,2
3770818879922577140,3
6872598788753167081,4
-4457462704541398152,5
-1067166745821571534,6
6481331006582603264,7
-8032673620104515842,8
3000827949378881059,9
-5011930731298209846,10
9051749270951825909,1
5477150885750069346,2
-686710268397941821,3
7250649683273993445,4
-730920059998988907,5
4987886819141603180,6
-2339491118699093511,7
-6841057111207940615,8
8799916785278669184,9
8130399507470697489,10
7025195856267360777,1
-3466699760363269700,2
-5961214546135634481,3
-7884933947376941040,4
8810002696653051494,5
-6814158691842465884,6
6962883262417715921,7
-3291683563623274392,8
6602736847602547918,9
-6187241058665667159,10
-8551490572271711161,1
5933541148154525939,2
2800575520354597084,3
-4717789583973567020,4
-5046550631568622020,5
-4099021023672409676,6
5239151544434492736,7
4769834213859457705,8
-1288200012192200596,9
4717662551915842043,10
-6875184980655017053,1
8550779111282553808,2
-521099918172465878,3
8123119756231282330,4
1677085525449125077,5
-2380158967246953920,6
2836696931638789361,7
-8726718881199748787,8
5000082281443080232,9
-8099888953694075130,10
6189075201638078097,1
-1173431829484540884,2
698339376039563451,3
-4875557042059809037,4
2215416067989842729,5
-4203909966008418915,6
-2157592837046380078,7
2240026245915475493,8
2946947283202163691,9
-7497263793164891214,10
9036810475989080753,1
141347306467862277,2
3264345753008573686,3
4193260527984210447,4
6190620052218513028,5
-8213796272536425389,6
-2974194703380520934,7
-693348974683317395,8
-4947624996032402330,9
-4174243485560649159,10
3428053788728278341,1
-7121068751825652556,2
-3951809023113981919,3
-1935401089418930728,4
1119188843378801628,5
4834618039352088137,6
3412206263838817453,7
-5069817340729008384,8
-6278946702254377348,9
7707747648375002367,10
-5109816991168548123,1
5635203217625640437,2
-1244363084750340439,3
-2550580933222796881,4
-4194815315669442776,5
-4843930093570484885,6
774090846272246597,7
537185603511180339,8
568223437885750071,9
7638600915570987832,10
2973392858504665705,1
6864477352246716526,2
1038792856071345232,3
-4712622947637604051,4
7934148302518476629,5
-8763528783150222132,6
8140349724164433512,7
-1405485691906372653,8
8257442003192394929,9
7507941415981311329,10
730191077827140552,1
2537638265812787200,2
603626151050604211,3
5134205187608469093,4
-127044993231687840,5
6914477072177893478,6
-16514417797005124,7
3157067638012012187,8
4665935505722170564,9
-6352692155487628723,10
-5154692621778336026,1
-6930162145161852887,2
-8254125094305069701,3
-8863732923794308930,4
4210329722942769585,5
-1554154142847207141,6
4300898544941060658,7
3560699797888686914,8
4076176710931153993,9
1545797127358004554,10
-813170478028285855,1
6330039134767533729,2
454159766033996831,3
-6764433291113786040,4
3310042343858021558,5
6456102494977375464,6
-5727543375973224253,7
591735205029716339,8
-1182611567903602176,9
-6912048548074285087,10
-2173262839155398985,1
-7400804524531206463,2
2598994991132487289,3
-2384701390106324294,4
3429291071888042546,5
-6500134282435748502,6
4599967247156955765,7
639287574310156795,8
-1854967757068453206,9
-8110140397641174825,10
7724419933166277139,1
8125117259061992372,2
-363185987422908020,3
-2500336299844306214,4
-5942044797398891265,5
-533498704231382388,6
-6166708404730396043,7
3382645696001697125,8
-2842865063020082701,9
965171070574612911,10
-2515260493910827309,1
2774984210023232196,2
-8574523544014538651,3
8573492250927782945,4
1275393760016690597,5
-6314379822687444471,6
-3347994190879812845,7
7530081084852909180,8
5154644453001807817,9
2230297753481777286,10
-5487405998264165429,1
7928386510049845578,2
6905816225680219694,3
1458958914861810164,4
-7630272482564970857,5
-820078548714429605,6
-1152875071273887276,7
8403229066782568395,8
-1285835454701552308,9
-6776415350528777405,10
5267055254160104508,1
3429711245474860144,2
-9022308857385005119,3
7888196970246925921,4
8192998627578918661,5
6211575467169808134,6
-8974794974463609926,7
1971143248865893856,8
-8095853899794712258,9
7231084419832498727,10
-8848092041126168049,1
9106873148456844287,2
-2835026559582592471,3
-8831932489276426391,4
-2011981671893061114,5
-3755333785892575842,6
4186614856302623784,7
2311373751417173670,8
-501527429030938012,9
-6947789839927015147,10
-5281489657796394415,1
1856430223782371299,2
1902387312876915069,3
4355220843543543557,4
-6351101503491061225,5
4697510451530277261,6
-7327940111018154799,7
415255282275943305,8
-2754478962462314293,9
4045158156494249553,10
7494922449617426172,1
-4046858702244668656,2
4612973420264556608,3
3602129136668637661,4
-5532820484749348040,5
-5802665598722293524,6
-8654437491139564943,7
-987045076151070448,8
5438885489845538597,9
2061028553796771418,10
6727624950617118462,1
72749446560509916,2
2489476276104146960,3
-7549869067450741007,4
-1229321448869642523,5
-7942762176978870092,6
-1567510023302013417,7
1126595132611765853,8
3186297736396162358,9
-1211150474481224042,10
-2722832435083414003,1
8942528226382516979,2
-1931855086519480127,3
9031197341688378537,4
-6104371731696334478,5
-4437469827953911609,6
-8866906984927956429,7
6653610528818955442,8
7449048014904980340,9
-2961829489302943149,10
-276526742789131295,1
-8131324105118359903,2
-5689275039750182000,3
5572402352927179155,4
-280286744423967034,5
6828106737575503368,6
-1401213950594062253,7
-3964456435243306522,8
-387374319664210430,9
-5067806326232419377,10
-1914526990948546412,1
760747426901347146,2
-2834502789754155049,3
-6133818622796321060,4
5656893870427547183,5
574345618445333730,6
8398087184283345790,7
6861906964159972426,8
-7720447814024820737,9
-7047866828411723285,10
-7327218547632085494,1
8221929317024215897,2
-675806780075930975,3
7501401261317775411,4
1867557266437484829,5
-2791436439565040715,6
750174500415862707,7
-5333718300288103673,8
8842374553479328400,9
-493924573491989533,10
3508922780768659632,1
-6114788001370175655,2
-8253732312520982524,3
5413774159556943214,4
8976560437428252202,5
7173535992170447691,6
6537742090171191046,7
-5015660533226496927,8
-6041251275049086146,9
62800113551840332,10
5047607460902747036,1
-4727712861176619732,2
8286296886134762808,3
4068578608171009463,4
8154569613674001951,5
2928441485310408607,6
1879679162002501978,7
8552165059556767664,8
4843951378491129067,9
290607493649054252,10
-2568253047240875730,1
4950055709837593118,2
-2317945729093090818,3
6730748000157530062,4
-4317775953932444134,5
1116027888175391257,6
1522149921916014160,7
-7870165289902846413,8
-708350999444805955,9
4423424017537078106,10
-7598825317578724973,1
-1698033751582584340,2
-6822139898524236680,3
-5879773484084515241,4
-6289140063501067264,5
438887924840218341,6
8738309362139544696,7
-3358865046617490426,8
-5929899072747041402,9
8340094388778320391,10
4213753781214690149,1
2124700406908881254,2
-7493046513075591887,3
-8403991372121096715,4
-4891994125926128647,5
-3190294210354767626,6
5322717134474914879,7
1653598961861695004,8
294588263936530514,9
-4852941587288906571,10
-2595123298274365740,1
5406464676976759563,2
-1088040586841312709,3
-2703143862533956787,4
2701579262373701637,5
1608243987157679966,6
8264089133728644456,7
4997639911847668162,8
332881852191955089,9
9111574170264198465,10
-4809954655345706585,1
-6478864160391328254,2
1120672234121194526,3
-2128535563672258434,4
2360646282400655550,5
5151697944771073673,6
-2272583895950382316,7
9124527439091398942,8
-7758002633543586154,9
7839108453773352169,10
3399170640660107707,1
-7336449175578330407,2
-8311495233119807901,3
8378921548081635651,4
5408216323249857085,5
3887229868160957775,6
-6899389048292864534,7
1868838220462835876,8
-5090575759614476634,9
1319837118154316534,10
-8529263745649599446,1
-7149115804278808091,2
8569606438909538028,3
5402995031491564957,4
-7961400244566910319,5
-1322609520161995745,6
7711338832741406821,7
1172718406733784665,8
-5646279861673739878,9
7207976021289185561,10
-3436655515972834509,1
5076208492256303970,2
-1302506592878937233,3
4203393867656117441,4
-5696071720048682220,5
-3014378741446542034,6
8562000384388524299,7
3241128069687440588,8
-8247105390976511366,9
5458666507214793580,10
8345791724205711852,1
-5531125990794786373,2
-6038776921783759670,3
7148462806958117559,4
-2677464444461069750,5
7023598271112705235,6
7676732242140041569,7
-2383708050563898073,8
6472986691202464962,9
-7725781557485624174,10
3316590169000978583,1
7156880698431736288,2
8429156199288021656,3
-3978937535033351060,4
-5857105026131746445,5
3415020226148524222,6
-4814320596638326671,7
-3816760287863803104,8
-5235810561817459933,9
-7661835877950598911,10
-3769588728853397591,1
-7499048569358427126,2
-9062917879998258960,3
-4649526204691832448,4
-7563202571583467120,5
-8209890467692712263,6
5569934177457963806,7
-2556223592389913277,8
4217751116664232881,9
9147031118565819657,10
-2217616617289679327,1
8638707842934987408,2
2785493833444043450,3
-5050289071784029637,4
66753855485282511,5
-6546255310518243145,6
-606689779960347137,7
7961316471329619747,8
3364925177103481540,9
-3233435161263678697,10
-3816382455462511686,1
-4158497476181328932,2
7196651373280406595,3
-7086439860109823708,4
6159277248893674181,5
1447965807378213352,6
8315114573923690229,7
-551852564352725738,8
4276512311399422991,9
-7319839566580536345,10
1534274877635182036,1
-7246013195014085949,2
3274566312625951693,3
567906271321766484,4
3724735431243275733,5
-7471890062133361357,6
-1960912712934014102,7
-7188951658053500932,8
-3546805242574278148,9
-4713481724902850913,10
-6264545290595235079,1
4323624188385240834,2
-1545636384427296125,3
-1791718344645300071,4
-7222899874626022699,5
4518553102299214985,6
5203111596294897700,7
-3948795935519129948,8
-5879479659126334168,9
-4649225570879033139,10
7067938714619977394,1
-5230142351380214756,2
2133695021714336531,3
6581196608305545239,4
9000563566197123667,5
7019547698692277913,6
-8503523654902453277,7
4838087396370174637,8
5812833271686998858,9
3464960384979950264,10
-8024483507021127247,1
-7739824908795482077,2
-7107232887565582468,3
-2392894760371477001,4
8909318952748657002,5
-3620311941371974036,6
-8962964290511768253,7
-6656892828061055130,8
-6301588647706600466,9
-1931663880913792593,10
4419716738701357544,1
